TeacherID,ExperienceYears,EducationLevel,PayScheme,BaseSalary,BonusReceived,JobSatisfactionScore,StressLevelScore,RetentionStatus,SchoolID,Region,SchoolType,StudentSES,AvgStudentPerformance,BudgetPerStudent
1255,20,Masters,Performance-Based,65000,5122.426144133495,6.301332995390342,9.597011975877138,Stayed,190,Rural,Public,Medium,54.851527753141355,11763.2795138989
1255,3,Bachelors,Traditional,43000,0.0,6.690001635710956,3.5033655813395987,Stayed,28,Urban,Charter,High,73.75698018345672,11583.325387925872
1255,5,Masters,Traditional,50000,0.0,7.85053274935484,3.363523257145313,Left,91,Urban,Charter,Medium,70.9707754934804,8203.170657303284
1256,24,Masters,Performance-Based,69000,4825.4451233333575,6.165559073323241,6.157638578422143,Left,108,Rural,Public,Low,71.74577812831839,9715.241029957413
1256,25,Bachelors,Traditional,65000,0.0,8.799010333435556,5.772078873583242,Stayed,187,Suburban,Public,Medium,74.73237624573545,8706.854231514946
1256,14,Masters,Performance-Based,59000,2612.576291511445,7.991567020314981,7.069750182555628,Stayed,41,Urban,Charter,High,77.3846657999541,8355.559208867136
1256,7,Bachelors,Traditional,47000,0.0,7.85095843793839,6.136711884364241,Stayed,101,Suburban,Private,High,55.84629257949586,6811.144682411266
1256,11,Bachelors,Traditional,51000,0.0,5.515429633120872,4.810787675184023,Stayed,228,Rural,Private,Low,59.22255222070694,10096.169893322764
1257,18,Masters,Traditional,63000,0.0,7.490006382313251,4.225903222378747,Stayed,56,Rural,Private,High,79.31280119116198,7994.941270724383
1257,30,Masters,Traditional,75000,0.0,5.957246244236512,4.53451181400706,Stayed,256,Suburban,Public,Low,65.15765927133748,9176.246067755066
1257,19,Masters,Traditional,64000,0.0,8.279284659102647,3.5270156302355122,Stayed,19,Urban,Public,Low,60.91975924478789,10648.332704976885
1257,26,Masters,Traditional,71000,0.0,6.57166467774059,6.570764982504495,Stayed,69,Rural,Charter,Medium,73.61636025047635,10195.352197097664
1257,30,Masters,Traditional,75000,0.0,6.915871410581989,3.8221138464315327,Left,55,Urban,Public,Medium,80.30999522495951,9961.967584194623
1258,28,Bachelors,Traditional,68000,0.0,8.124250151366628,4.634600738370407,Stayed,49,Suburban,Public,High,73.43618289568461,8563.111557495127
1258,9,Bachelors,Traditional,49000,0.0,9.285052829694692,6.826364467036587,Stayed,268,Urban,Charter,Low,55.69858622039367,7983.8273781651915
1258,1,Bachelors,Performance-Based,41000,6021.922914902654,5.635370598566014,6.659653124646933,Stayed,162,Urban,Private,High,77.87084603742451,10070.527103943457
1258,17,Masters,Traditional,62000,0.0,10.0,7.029723262200997,Stayed,144,Suburban,Charter,Low,71.84633858532304,9821.759920974424
1258,27,Bachelors,Performance-Based,67000,6278.313914078481,6.252401011154594,8.788386729183525,Left,240,Urban,Private,High,78.52433334796224,8846.216260953703
1259,12,Bachelors,Traditional,52000,0.0,9.2770394373557,4.994810629159593,Stayed,14,Rural,Charter,High,50.86719755342202,11627.019272001276
1259,30,Masters,Performance-Based,75000,5045.004355119963,5.34716474770381,7.144026070491906,Stayed,128,Urban,Private,Medium,64.33702270397228,11372.102919996878
1259,7,Bachelors,Performance-Based,47000,4661.482455587231,6.779662653158576,7.268554135918775,Stayed,289,Urban,Private,Low,72.80991867735032,11660.671633088492
1259,20,Doctorate,Traditional,70000,0.0,8.58265754041198,7.992100929062334,Stayed,293,Suburban,Private,Low,64.10635243055789,10957.959651492783
1259,21,Bachelors,Performance-Based,61000,3651.7620419734276,4.24172781378463,3.6221158646610454,Left,8,Suburban,Public,High,77.67434729152909,8816.85722232834
1260,8,Bachelors,Performance-Based,48000,7733.811385939933,6.368866699281214,10.0,Left,166,Rural,Private,High,74.12780926936499,9558.060800933554
1260,12,Bachelors,Traditional,52000,0.0,9.168725036558843,6.976665046588887,Stayed,38,Urban,Public,High,50.403298761202244,9357.228316694012
1260,6,Doctorate,Performance-Based,56000,4640.966427536923,5.904913123463287,8.297471162264472,Stayed,66,Rural,Private,Low,83.56240028570824,9197.559056228327
1260,30,Bachelors,Traditional,70000,0.0,6.816017349538571,3.772212791524902,Stayed,193,Suburban,Charter,High,72.14093744130204,10154.736615295236
1260,8,Bachelors,Traditional,48000,0.0,9.397964714263061,6.271657615348328,Stayed,154,Rural,Private,High,72.32253697161003,11008.093031035689
1261,23,Bachelors,Traditional,63000,0.0,5.126970414764257,6.375394180807758,Stayed,141,Suburban,Public,High,72.2745993460413,10768.130897878615
1261,29,Masters,Traditional,74000,0.0,5.255223237358335,6.087102229050625,Stayed,231,Urban,Charter,High,62.69633368282864,11277.184917554749
1261,2,Bachelors,Traditional,42000,0.0,7.177891634585311,4.736812347437356,Left,285,Rural,Private,Low,91.33033374656267,10363.73251011699
1261,7,Bachelors,Traditional,47000,0.0,6.171819922622182,2.5532418046768175,Stayed,69,Rural,Charter,Medium,73.61636025047635,10195.352197097664
1261,3,Masters,Performance-Based,48000,2146.524871911189,5.038208582372753,6.496143704471936,Stayed,224,Urban,Private,High,53.87284128810349,11141.197337186319
1262,15,Masters,Performance-Based,60000,5822.291395059203,3.385088933481182,6.817049642129274,Left,216,Rural,Charter,Low,77.58969220493267,11510.782451651512
1262,3,Masters,Traditional,48000,0.0,6.1390980503887,5.013935102460042,Stayed,68,Urban,Private,Low,80.03532897892023,10025.18480156359
1262,10,Masters,Traditional,55000,0.0,5.95532399908295,3.9664368134992634,Stayed,168,Urban,Charter,High,88.96792982653947,11515.01542009461
1262,26,Masters,Performance-Based,71000,5821.667615561965,8.823023577079523,6.527149946485842,Left,183,Urban,Private,High,59.29107501938888,6787.107359484855
1262,19,Bachelors,Traditional,59000,0.0,4.8243726381518455,6.120039986133035,Stayed,198,Suburban,Charter,High,71.53725105945527,9619.322643832784
1263,11,Masters,Traditional,56000,0.0,8.608162711145733,2.608725980411899,Stayed,135,Rural,Charter,High,60.80575765766197,13004.714104192057
1263,26,Bachelors,Performance-Based,66000,5060.537342217238,2.293990355469018,5.94301833291348,Stayed,85,Rural,Charter,Low,61.91506397106812,8481.734676892604
1263,16,Masters,Traditional,61000,0.0,5.785261064479206,3.019116050735267,Stayed,117,Urban,Charter,High,69.65288230294756,13102.303951045045
1263,29,Bachelors,Performance-Based,69000,2518.8558177007603,6.721848992778659,5.366161643670426,Stayed,216,Rural,Charter,Low,77.58969220493267,11510.782451651512
1263,24,Doctorate,Traditional,74000,0.0,5.644023745144478,5.427922926751242,Stayed,177,Rural,Charter,Medium,70.13001891877907,11153.113926111533
1264,1,Masters,Performance-Based,46000,5644.040959310428,8.88374633191059,6.490668284910694,Stayed,86,Urban,Private,Medium,64.98242956415463,10300.787572952415
1264,11,Doctorate,Traditional,61000,0.0,9.206893187808722,4.096259196630445,Left,99,Suburban,Private,Low,70.05113456642461,9770.920309494764
1264,16,Masters,Traditional,61000,0.0,8.152135648708343,3.41946076409357,Stayed,26,Suburban,Private,Low,71.10922589709867,7571.622774424535
1264,11,Masters,Traditional,56000,0.0,5.867449006134252,7.844906102860892,Stayed,259,Rural,Private,High,74.43819428146229,10788.904284756594
1264,30,Bachelors,Traditional,70000,0.0,5.832761925756405,3.095024330148216,Stayed,155,Rural,Public,Low,72.93072473298682,8939.48476325512
1265,19,Masters,Performance-Based,64000,3575.7259765774133,5.301541049169265,6.999485119667176,Stayed,170,Rural,Public,Low,62.4626383564251,8848.36351871064
1265,3,Masters,Traditional,48000,0.0,6.955548494374635,6.279590684077416,Stayed,191,Urban,Public,Medium,65.53485047932979,9984.054717366766
1265,4,Bachelors,Traditional,44000,0.0,8.691887478275241,5.824978563648189,Stayed,225,Rural,Charter,High,65.28068134210567,8473.481686914965
1265,2,Masters,Traditional,47000,0.0,7.988295693382865,5.301783589100664,Stayed,71,Rural,Public,High,73.61395605508415,10049.020348517886
1265,3,Masters,Traditional,48000,0.0,6.9016541109553815,4.965285663552573,Stayed,256,Suburban,Public,Low,65.15765927133748,9176.246067755066
1266,21,Bachelors,Traditional,61000,0.0,9.588613228161673,4.5982408511475334,Stayed,198,Suburban,Charter,High,71.53725105945527,9619.322643832784
1266,12,Bachelors,Traditional,52000,0.0,3.1695534765271027,6.331100466043823,Stayed,78,Suburban,Charter,Medium,67.00992649534132,10366.684011476704
1266,17,Masters,Performance-Based,62000,2565.9471726669203,6.847479353682687,6.973433496242574,Stayed,27,Suburban,Public,Low,58.490064225776976,12316.221747000136
1266,8,Masters,Traditional,53000,0.0,8.195845953015302,4.340653238665194,Stayed,201,Urban,Charter,Low,73.57787360348283,11852.355095063283
1266,24,Masters,Performance-Based,69000,6775.245926760794,5.6786703032505566,4.4234327836794645,Stayed,61,Urban,Private,Low,65.2082576215471,11038.693028482345
1267,14,Masters,Traditional,59000,0.0,6.688131534900829,5.641699863879844,Stayed,122,Suburban,Private,Low,60.906125452052606,13510.68168488641
1267,26,Bachelors,Traditional,66000,0.0,9.889987664518204,5.528239644854353,Stayed,215,Urban,Public,Low,66.84730755359655,8846.457338863334
1267,16,Bachelors,Performance-Based,56000,6071.4374966829,2.586486362539044,5.242267778634228,Stayed,69,Rural,Charter,Medium,73.61636025047635,10195.352197097664
1267,30,Doctorate,Traditional,80000,0.0,7.30267766105643,4.403389573631702,Stayed,85,Rural,Charter,Low,61.91506397106812,8481.734676892604
1267,11,Bachelors,Traditional,51000,0.0,8.60426925882472,2.226404006412997,Stayed,168,Urban,Charter,High,88.96792982653947,11515.01542009461
1268,15,Masters,Traditional,60000,0.0,8.5230722835761,1.8759256089656997,Stayed,138,Suburban,Public,High,66.77938483794324,7239.797083570217
1268,12,Bachelors,Traditional,52000,0.0,6.600547091065012,4.456585386368427,Stayed,113,Urban,Charter,Medium,70.60230209941027,6931.771658528755
1268,22,Bachelors,Traditional,62000,0.0,9.824112257310997,5.0324171471818495,Stayed,223,Suburban,Private,Low,76.86260190374513,8674.752482108306
1268,27,Masters,Performance-Based,72000,4726.2961429402785,5.548875043238072,5.899793543220497,Stayed,151,Suburban,Charter,High,72.50492850345877,9874.641805453657
1268,4,Bachelors,Performance-Based,44000,4516.1327413990075,4.653507644970692,8.037097117697382,Stayed,91,Urban,Charter,Medium,70.9707754934804,8203.170657303284
1269,25,Masters,Performance-Based,70000,3503.450690444609,5.159471937682342,4.685052456999236,Stayed,192,Suburban,Charter,Medium,78.56398794323472,12959.888277780052
1269,27,Bachelors,Traditional,67000,0.0,6.827816767548175,7.770714492794162,Stayed,34,Urban,Charter,High,59.422890710440996,8645.676576975777
1269,8,Masters,Traditional,53000,0.0,8.443011537395627,5.5730760163299955,Stayed,3,Rural,Public,Low,76.47688538100692,11494.587210246524
1269,17,Bachelors,Traditional,57000,0.0,8.233501104358735,4.372093205001023,Stayed,119,Urban,Private,High,81.4282281451502,12358.594368127653
1269,26,Masters,Traditional,71000,0.0,9.127950346377952,1.2079931164692645,Stayed,262,Urban,Charter,High,69.404746439382,14150.801597290878
1270,5,Masters,Traditional,50000,0.0,5.748708859189326,4.285306648240667,Stayed,217,Urban,Public,Medium,62.27174785462428,11001.834375248762
1270,22,Masters,Traditional,67000,0.0,5.999371119796303,6.692350139236817,Stayed,253,Urban,Charter,Low,91.22156197012633,12335.564123319615
1270,20,Masters,Traditional,65000,0.0,5.933645068353334,5.566427609630139,Stayed,144,Suburban,Charter,Low,71.84633858532304,9821.759920974424
1270,7,Masters,Performance-Based,52000,5887.351453776232,8.107470635297867,7.741197201874269,Stayed,188,Rural,Public,Medium,69.27171087343127,7836.90399277121
1270,5,Masters,Performance-Based,50000,4732.065808468098,6.725850917445832,5.296875051318545,Stayed,19,Urban,Public,Low,60.91975924478789,10648.332704976885
1271,13,Bachelors,Traditional,53000,0.0,7.077585077150066,5.083609659989552,Stayed,92,Suburban,Charter,High,79.68644990532889,10983.83834301301
1271,11,Masters,Traditional,56000,0.0,7.997144634586544,2.302512670263192,Stayed,8,Suburban,Public,High,77.67434729152909,8816.85722232834
1271,27,Masters,Traditional,72000,0.0,7.0841235944575525,2.5651734575753022,Stayed,154,Rural,Private,High,72.32253697161003,11008.093031035689
1271,24,Masters,Traditional,69000,0.0,3.7674896246504446,7.31371873814665,Stayed,262,Urban,Charter,High,69.404746439382,14150.801597290878
1271,29,Masters,Traditional,74000,0.0,6.991371509707196,1.0,Stayed,79,Rural,Private,Medium,70.91760776535503,14379.605866435344
1272,28,Masters,Traditional,73000,0.0,6.957813514087248,2.59832391847148,Stayed,177,Rural,Charter,Medium,70.13001891877907,11153.113926111533
1272,26,Masters,Traditional,71000,0.0,6.61497109011118,4.569371200516823,Stayed,277,Suburban,Charter,High,71.9905969557347,10471.229116217131
1272,4,Masters,Traditional,49000,0.0,6.272141312442788,3.5341948396222653,Stayed,189,Rural,Public,High,61.532062819315954,13374.28327014513
1272,16,Bachelors,Performance-Based,56000,1277.2173536144523,6.8687538440567355,6.697423059909113,Stayed,116,Urban,Private,Low,73.01547342333612,8503.026926886892
1272,17,Bachelors,Traditional,57000,0.0,5.8092768340070915,5.976690591023437,Stayed,156,Urban,Charter,Low,62.85648581973632,8414.25433547531
1273,18,Bachelors,Traditional,58000,0.0,6.102182024745947,7.3806986771815755,Stayed,217,Urban,Public,Medium,62.27174785462428,11001.834375248762
1273,12,Bachelors,Performance-Based,52000,3575.7629291349735,4.806711174210018,8.12193018899068,Stayed,130,Rural,Public,Medium,64.965243458838,6482.521027153771
1273,28,Bachelors,Performance-Based,68000,8048.769139072972,5.4805662918696,8.740172677608346,Stayed,282,Suburban,Public,Medium,76.62130674521046,9169.424172198398
1273,28,Bachelors,Traditional,68000,0.0,7.8493145487238,5.379324915695125,Stayed,165,Rural,Charter,High,79.63376129244321,9775.34390061834
1273,29,Masters,Traditional,74000,0.0,5.970440261191619,5.10024866230461,Stayed,121,Rural,Charter,Medium,77.91031947043047,14121.495849763975
1274,15,Bachelors,Traditional,55000,0.0,5.160159130147052,4.7212915848503325,Stayed,150,Rural,Private,High,72.96984673233186,7881.572956222097
1274,7,Masters,Performance-Based,52000,5324.798403511457,7.2759071663908985,6.293712664473068,Stayed,210,Rural,Charter,High,100.0,8338.099767177924
1274,29,Masters,Performance-Based,74000,6909.7620516474235,6.0508813641500625,4.756371554106419,Stayed,195,Urban,Private,Low,71.73180925851182,13046.248154539315
1274,19,Masters,Performance-Based,64000,4367.767667045546,6.083809669431719,5.484594957740762,Stayed,171,Urban,Public,Low,61.10485570374477,9449.896605696711
1274,25,Masters,Performance-Based,70000,6915.814891109399,8.09540313775522,7.047740948712754,Stayed,96,Rural,Private,High,55.364850518678814,9061.64869579059
1275,22,Bachelors,Traditional,62000,0.0,5.857445128764965,5.081086236361271,Stayed,275,Urban,Private,Low,60.18491348952049,11658.81116236698
1275,9,Bachelors,Traditional,49000,0.0,4.566489038757264,2.8492045210772914,Stayed,44,Urban,Charter,High,66.98896304410711,8986.11364925774
1275,13,Masters,Traditional,58000,0.0,7.645612687646798,4.358866582959548,Stayed,274,Suburban,Charter,High,70.10233061019586,9561.798942382271
1275,23,Doctorate,Traditional,73000,0.0,4.9136727935284155,4.773566775696658,Stayed,74,Urban,Private,Low,85.64643655814007,11918.541652170414
1275,3,Masters,Traditional,48000,0.0,7.486355951899517,6.418593668975349,Stayed,71,Rural,Public,High,73.61395605508415,10049.020348517886
1276,21,Bachelors,Traditional,61000,0.0,7.277164918279404,7.097810238731887,Stayed,170,Rural,Public,Low,62.4626383564251,8848.36351871064
1276,11,Masters,Performance-Based,56000,4280.047652838198,6.824228601461204,8.5946985506836,Stayed,166,Rural,Private,High,74.12780926936499,9558.060800933554
1276,5,Bachelors,Performance-Based,45000,845.6806813983449,8.192682028215877,5.671874978879965,Left,65,Suburban,Charter,Low,78.12525822394198,11380.287983422226
1276,1,Bachelors,Traditional,41000,0.0,7.987822830595667,6.791441855330092,Stayed,114,Suburban,Charter,Low,94.63242112485287,12555.353643797018
1276,13,Doctorate,Traditional,63000,0.0,5.709352510994451,5.184882206136853,Stayed,298,Urban,Private,High,73.07299520876609,8042.472568435385
1277,11,Bachelors,Performance-Based,51000,2494.0004856632127,5.625037025017436,4.693869574743205,Stayed,81,Urban,Private,Low,67.80328112162488,8320.556315638449
1277,26,Masters,Traditional,71000,0.0,5.407790540614559,2.893952822295095,Stayed,222,Urban,Private,Low,51.32734807408252,11086.72038475987
1277,3,Bachelors,Traditional,43000,0.0,9.032116350425209,4.729646442475263,Stayed,139,Urban,Public,Medium,78.1351721736967,6593.23512128969
1277,13,Doctorate,Traditional,63000,0.0,5.436231194302618,7.236582278325432,Stayed,156,Urban,Charter,Low,62.85648581973632,8414.25433547531
1277,27,Doctorate,Performance-Based,77000,7710.718918743982,7.7086346783475665,8.437621776098947,Stayed,104,Rural,Charter,Medium,61.97722730778381,10093.961187529485
1278,23,Bachelors,Traditional,63000,0.0,10.0,4.475165864102542,Stayed,217,Urban,Public,Medium,62.27174785462428,11001.834375248762
1278,18,Bachelors,Traditional,58000,0.0,7.234887258079686,7.962480235311377,Stayed,58,Urban,Public,Medium,66.90787624148786,9422.682722159723
1278,19,Bachelors,Performance-Based,59000,2955.762496637546,5.936004582508212,5.0120745797047626,Stayed,50,Rural,Public,High,52.36959844637266,9573.105696576305
1278,21,Doctorate,Traditional,71000,0.0,6.944332993267563,4.3554858093881075,Stayed,148,Rural,Private,Low,56.795433869157236,8120.240427345289
